"Edad","Total","Hombres","Mujeres","porc_total_grupo","porc_total_hombres","porc_total_mujeres","tipo_muni_2"
"76 años",37279,16994,20285,0.761717752300233,0.347236553625101,0.414481198675131,"entre10000y20000_urbano1"
"77 años",36289,16541,19748,0.741489189978893,0.337980453896246,0.403508736082647,"entre10000y20000_urbano1"
"78 años",30234,13531,16703,0.617768033558981,0.276477451282879,0.341290582276101,"entre10000y20000_urbano1"
"79 años",26989,12007,14982,0.5514633015057,0.245337725042756,0.306125576462944,"entre10000y20000_urbano1"
"80 años",32426,14087,18339,0.6625569311432,0.287838138808803,0.374718792334397,"entre10000y20000_urbano1"
"81 años",20716,8668,12048,0.423287774796846,0.177112301213509,0.246175473583337,"entre10000y20000_urbano1"
"82 años",22188,9220,12968,0.453364990692818,0.188391257174499,0.264973733518319,"entre10000y20000_urbano1"
"83 años",24128,9892,14236,0.493004799686151,0.20212216008353,0.290882639602621,"entre10000y20000_urbano1"
"84 años",24603,9645,14958,0.502710423022147,0.197075235948812,0.305635187073336,"entre10000y20000_urbano1"
"85 años",22643,8944,13699,0.462661956204141,0.182751779194004,0.279910177010137,"entre10000y20000_urbano1"
"86 años",20866,7874,12992,0.426352708481898,0.16088858557397,0.265464122907927,"entre10000y20000_urbano1"
"87 años",19141,6930,12211,0.391105971103805,0.141599936249379,0.249506034854426,"entre10000y20000_urbano1"
"88 años",17126,6124,11002,0.349933695267947,0.125131025915036,0.224802669352911,"entre10000y20000_urbano1"
"89 años",14155,4950,9205,0.289227575412693,0.1011428116067,0.188084763805994,"entre10000y20000_urbano1"
"90 años",12364,4037,8327,0.252632267213178,0.0824875819103527,0.170144685302826,"entre10000y20000_urbano1"
"91 años",9750,3097,6653,0.199220689528348,0.0632806641506966,0.135940025377651,"entre10000y20000_urbano1"
"92 años",7979,2389,5590,0.163034039153506,0.0488141771572536,0.114219861996253,"entre10000y20000_urbano1"
"93 años",6178,1780,4398,0.126234402041654,0.0363705463959445,0.08986385564571,"entre10000y20000_urbano1"
"94 años",4772,1316,3456,0.0975057569671051,0.0268896848635185,0.0706160721035866,"entre10000y20000_urbano1"
"95 años",3461,882,2579,0.070718236559755,0.0180218100681028,0.0526964264916521,"entre10000y20000_urbano1"
"96 años",2548,638,1910,0.0520630068634082,0.0130361846070857,0.0390268222563224,"entre10000y20000_urbano1"
"97 años",1820,453,1367,0.0371878620452915,0.00925609972885553,0.027931762316436,"entre10000y20000_urbano1"
"98 años",1216,276,940,0.0248463957401508,0.00563947798049476,0.0192069177596561,"entre10000y20000_urbano1"
"99 años",789,171,618,0.0161215511833709,0.00349402440095871,0.0126275267824122,"entre10000y20000_urbano1"
"100 y más años",1470,337,1133,0.0300363501135047,0.00688588434574904,0.0231504657677557,"entre10000y20000_urbano1"
"0 años",55765,28703,27062,0.711493545714337,0.366215354481102,0.345278191233236,"entre20000y50000_urbano2"
"1 año",62818,32187,30631,0.801481243695566,0.410666955185284,0.390814288510282,"entre20000y50000_urbano2"
"2 años",65909,33808,32101,0.840918642598158,0.431348942768947,0.409569699829211,"entre20000y50000_urbano2"
"3 años",71425,36739,34686,0.911296090785377,0.468744936357913,0.442551154427464,"entre20000y50000_urbano2"
"4 años",75962,39133,36829,0.969182690209854,0.499289463363026,0.469893226846827,"entre20000y50000_urbano2"
"5 años",78184,40224,37960,0.99753270650282,0.513209295845306,0.484323410657514,"entre20000y50000_urbano2"
"6 años",79343,40919,38424,1.01232013624339,0.522076650176365,0.490243486067026,"entre20000y50000_urbano2"
"7 años",78883,40623,38260,1.00645109596672,0.518300050346159,0.48815104562056,"entre20000y50000_urbano2"
"8 años",82949,42854,40095,1.05832830849921,0.546764895688016,0.511563412811196,"entre20000y50000_urbano2"
"9 años",86068,44434,41634,1.09812295333169,0.566923773160062,0.531199180171626,"entre20000y50000_urbano2"
"10 años",88956,45879,43077,1.13497031924262,0.585360214898737,0.549610104343881,"entre20000y50000_urbano2"
"11 años",90306,46681,43625,1.15219467657633,0.595592759033282,0.556601917543046,"entre20000y50000_urbano2"
"12 años",94759,48726,46033,1.20900953821115,0.621684470698051,0.587325067513101,"entre20000y50000_urbano2"
"13 años",90766,46609,44157,1.158063716853,0.594674126642151,0.563389590210849,"entre20000y50000_urbano2"
"14 años",90583,46491,44092,1.15572885952554,0.593168590223353,0.562560269302189,"entre20000y50000_urbano2"
"15 años",88899,45830,43069,1.13424306859964,0.58473503452144,0.5495080340782,"entre20000y50000_urbano2"
"16 años",87290,45127,42163,1.1137141864145,0.5757656099247,0.537948576489798,"entre20000y50000_urbano2"
"17 años",86348,44414,41934,1.10169541263053,0.566668597495859,0.535026815134673,"entre20000y50000_urbano2"
"18 años",82953,43127,39826,1.05837934363205,0.550248043504389,0.508131300127664,"entre20000y50000_urbano2"
"19 años",83296,42998,40298,1.06275560627314,0.548602160470279,0.514153445802858,"entre20000y50000_urbano2"
"20 años",83590,43483,40107,1.06650668853692,0.554790170327204,0.511716518209718,"entre20000y50000_urbano2"
"21 años",82315,42156,40159,1.05023923994397,0.537859265007327,0.512379974936646,"entre20000y50000_urbano2"
"22 años",79600,40965,38635,1.0155991435284,0.522663554204032,0.492935589324369,"entre20000y50000_urbano2"
"23 años",80508,41428,39080,1.02718411868322,0.528570870830334,0.498613247852888,"entre20000y50000_urbano2"
"24 años",79878,41288,38590,1.01914608526082,0.526784641180912,0.492361444079912,"entre20000y50000_urbano2"
"25 años",80409,41277,39132,1.02592099914542,0.5266442945656,0.499276704579816,"entre20000y50000_urbano2"
"26 años",81017,41573,39444,1.03367833933719,0.530420894395807,0.503257444941385,"entre20000y50000_urbano2"
"27 años",83081,42792,40289,1.06001246788295,0.545973851128986,0.514038616753967,"entre20000y50000_urbano2"
"28 años",85973,43840,42133,1.09691086892672,0.55934505593323,0.537565812993494,"entre20000y50000_urbano2"
"29 años",85798,43677,42121,1.09467808186495,0.557265374269974,0.537412707594972,"entre20000y50000_urbano2"
"30 años",87761,44465,43296,1.11972357330648,0.567319295439577,0.552404277866905,"entre20000y50000_urbano2"
"31 años",89524,45127,44397,1.14221730810599,0.5757656099247,0.566451698181286,"entre20000y50000_urbano2"
"32 años",92179,46312,45867,1.17609187752895,0.590884768028735,0.585207109500215,"entre20000y50000_urbano2"
"33 años",94004,47186,46818,1.19937665688748,0.602035944554411,0.597340712333074,"entre20000y50000_urbano2"
"34 años",96239,47634,48605,1.22789253736218,0.607751879432561,0.620140657929622,"entre20000y50000_urbano2"
"35 años",100597,50205,50392,1.28349531459204,0.640554711065871,0.64294060352617,"entre20000y50000_urbano2"
"36 años",104458,52126,52332,1.33275697656645,0.665064333612581,0.667692642953873,"entre20000y50000_urbano2"
"37 años",109223,54720,54503,1.39355257856285,0.698160617259725,0.695391961303121,"entre20000y50000_urbano2"
"38 años",116338,58346,57992,1.4843313211031,0.74442396517975,0.739907355923354,"entre20000y50000_urbano2"
"39 años",121921,61319,60602,1.5555636077654,0.782355827663543,0.773207780101861,"entre20000y50000_urbano2"
"40 años",129583,65477,64106,1.65332140472162,0.835406848251371,0.817914556470247,"entre20000y50000_urbano2"
"41 años",132416,66866,65550,1.68946703755599,0.853128798130277,0.836338239425712,"entre20000y50000_urbano2"
"42 años",138821,70547,68274,1.77118704401704,0.90009387912686,0.871093164890176,"entre20000y50000_urbano2"
"43 años",140337,71525,68812,1.79052935936363,0.912571969106393,0.87795739025724,"entre20000y50000_urbano2"
"44 años",142498,72561,69937,1.81810108988078,0.925790068512114,0.892311021368665,"entre20000y50000_urbano2"
"45 años",141132,72123,69009,1.80067259201571,0.920201721466066,0.880470870549641,"entre20000y50000_urbano2"
"46 años",139570,70964,68606,1.78074337264144,0.905414291725495,0.875329080915948,"entre20000y50000_urbano2"
"47 años",135804,69096,66708,1.732693795072,0.881580884688924,0.851112910383072,"entre20000y50000_urbano2"
"48 años",134497,68456,66041,1.71601806541632,0.873415263434425,0.842602801981898,"entre20000y50000_urbano2"
"49 años",131390,66830,64560,1.67637652598237,0.852669481934711,0.823707044047658,"entre20000y50000_urbano2"
"50 años",128754,64939,63815,1.6427443734404,0.828542622884307,0.814201750556092,"entre20000y50000_urbano2"
"51 años",126420,63522,62898,1.61296537342789,0.810463427075516,0.802501946352379,"entre20000y50000_urbano2"
"52 años",124483,62424,62059,1.58825161034982,0.796454283110765,0.791797327239058,"entre20000y50000_urbano2"
"53 años",124766,62119,62647,1.5918623459983,0.792562854231667,0.79929949176663,"entre20000y50000_urbano2"
"54 años",120287,60498,59789,1.53471575600001,0.771880866648005,0.762834889352004,"entre20000y50000_urbano2"
"55 años",117883,58581,59302,1.50404364116279,0.747422279234136,0.756621361928658,"entre20000y50000_urbano2"
"56 años",118507,59031,59476,1.51200512188593,0.753163731678706,0.758841390207226,"entre20000y50000_urbano2"
"57 años",111240,55350,55890,1.41928704429773,0.706198650682123,0.713088393615607,"entre20000y50000_urbano2"
"58 años",106008,52418,53590,1.35253309054219,0.668789898309946,0.683743192232249,"entre20000y50000_urbano2"
"59 años",103225,50848,52377,1.31702539686833,0.648758608670001,0.66826678819833,"entre20000y50000_urbano2"
"60 años",102671,50442,52229,1.3099570309699,0.643578542686678,0.666378488283227,"entre20000y50000_urbano2"
"61 años",99089,48422,50667,1.26425506951113,0.617805800602164,0.646449268908963,"entre20000y50000_urbano2"
"62 años",96771,47400,49371,1.23468021002999,0.604766324161384,0.629913885868601,"entre20000y50000_urbano2"
"63 años",93188,45274,47914,1.188965489788,0.577641151056593,0.611324338731404,"entre20000y50000_urbano2"
"64 años",85928,41774,44154,1.09633672368227,0.532985409821048,0.563351313861219,"entre20000y50000_urbano2"
"65 años",82371,39966,42405,1.05095373180374,0.509917529777086,0.541036202026656,"entre20000y50000_urbano2"
"66 años",78059,37455,40604,0.995937858601551,0.477880225136385,0.518057633465166,"entre20000y50000_urbano2"
"67 años",77885,37837,40048,0.993717830322983,0.482754080322664,0.510963750000319,"entre20000y50000_urbano2"
"68 años",76070,36671,39399,0.970560638796551,0.467877339099623,0.502683299696928,"entre20000y50000_urbano2"
"69 años",70594,33907,36687,0.900693541937738,0.432612062306752,0.468081479630985,"entre20000y50000_urbano2"
"70 años",67462,31992,35470,0.86073303292353,0.408178992459304,0.452554040464226,"entre20000y50000_urbano2"
"71 años",68761,32315,36446,0.877306692313522,0.412300079436184,0.465006612877338,"entre20000y50000_urbano2"
"72 años",71437,33546,37891,0.911449196183899,0.428006141567886,0.483443054616013,"entre20000y50000_urbano2"
"73 años",63726,29807,33919,0.813066218850388,0.380301051145114,0.432765167705274,"entre20000y50000_urbano2"
"74 años",59456,27420,32036,0.758586214543022,0.349845835622472,0.408740378920551,"entre20000y50000_urbano2"
"75 años",60746,27802,32944,0.775045044884124,0.354719690808751,0.420325354075372,"entre20000y50000_urbano2"
"76 años",56383,25850,30533,0.719378473738214,0.329814545982527,0.389563927755687,"entre20000y50000_urbano2"
"77 años",54201,24431,29770,0.691538808773654,0.311709832607316,0.379828976166338,"entre20000y50000_urbano2"
"78 años",45185,20049,25136,0.576505619350889,0.255800844580413,0.320704774770476,"entre20000y50000_urbano2"
"79 años",40036,17560,22476,0.510810644601797,0.224044233170336,0.286766411431461,"entre20000y50000_urbano2"
"80 años",48187,20813,27374,0.614807486547777,0.265548554952972,0.349258931594804,"entre20000y50000_urbano2"
"81 años",30484,12807,17677,0.388938747378389,0.163401736572465,0.225537010805924,"entre20000y50000_urbano2"
"82 años",32998,13528,19470,0.421014328368721,0.172600819266987,0.248413509101733,"entre20000y50000_urbano2"
"83 años",35206,14085,21121,0.449185721696745,0.179707461515044,0.2694782601817,"entre20000y50000_urbano2"
"84 años",34982,13541,21441,0.44632775425767,0.17276668344872,0.27356107080895,"entre20000y50000_urbano2"
"85 años",31633,12028,19605,0.403598589286858,0.153462644451754,0.250135944835104,"entre20000y50000_urbano2"
"86 años",29365,10894,18471,0.374661668966225,0.138994184291437,0.235667484674788,"entre20000y50000_urbano2"
"87 años",26767,9789,16978,0.34151435018624,0.124895728844215,0.216618621342025,"entre20000y50000_urbano2"
"88 años",23752,8254,15498,0.30304661880762,0.105310996616626,0.197735622190994,"entre20000y50000_urbano2"
"89 años",19609,6730,12879,0.250186979967945,0.0858666110043484,0.164320368963596,"entre20000y50000_urbano2"
"90 años",17159,5654,11505,0.218927961103063,0.0721381602702208,0.146789800832842,"entre20000y50000_urbano2"
"91 años",13596,4251,9345,0.173468416525278,0.0542375874263722,0.119230829098906,"entre20000y50000_urbano2"
"92 años",10848,3381,7467,0.13840728026377,0.0431374460335367,0.0952698342302333,"entre20000y50000_urbano2"
"93 años",8091,2354,5737,0.10323131495337,0.0300341756767067,0.0731971392766638,"entre20000y50000_urbano2"
"94 años",6407,1768,4639,0.0817455240274681,0.0225575287155554,0.0591879953119127,"entre20000y50000_urbano2"
"95 años",4688,1230,3458,0.0598131756892103,0.0156933033484916,0.0441198723407187,"entre20000y50000_urbano2"
"96 años",3321,812,2509,0.0423719190409274,0.0103601319666465,0.0320117870742809,"entre20000y50000_urbano2"
"97 años",2395,568,1827,0.0305572857883231,0.00724698886336849,0.0233102969249546,"entre20000y50000_urbano2"
"98 años",1661,374,1287,0.0211923389120688,0.00477178492059826,0.0164205539914705,"entre20000y50000_urbano2"
"99 años",1037,229,808,0.0132308581889316,0.00292176135512568,0.0103090968338059,"entre20000y50000_urbano2"
"100 y más años",2037,482,1555,0.0259896413990873,0.00614973350729509,0.0198399078917923,"entre20000y50000_urbano2"
"0 años",19388,9965,9423,0.646993671889313,0.332540331152105,0.314453340737208,"entre2000y5000_inter1"
"1 año",21467,11145,10322,0.71637162958778,0.371917911760181,0.344453717827599,"entre2000y5000_inter1"
"2 años",22608,11677,10931,0.754447747785929,0.389671193864839,0.364776553921089,"entre2000y5000_inter1"
"3 años",24584,12523,12061,0.820388509888945,0.417902916910969,0.402485592977976,"entre2000y5000_inter1"
"4 años",25632,13249,12383,0.855361140801881,0.442130140234243,0.413231000567638,"entre2000y5000_inter1"
"5 años",26628,13709,12919,0.88859848850158,0.457480722505188,0.431117765996391,"entre2000y5000_inter1"
"6 años",26748,13878,12870,0.892602988224435,0.46312039294821,0.429482595276225,"entre2000y5000_inter1"
"7 años",26402,13593,12809,0.881056680690202,0.453609706106428,0.427446974583774,"entre2000y5000_inter1"
"8 años",28500,14640,13860,0.951068684178122,0.48854896618834,0.462519717989781,"entre2000y5000_inter1"
"9 años",29634,15429,14205,0.988911206559104,0.514878551866114,0.47403265469299,"entre2000y5000_inter1"
"10 años",30239,15806,14433,1.0091005593285,0.527459355162084,0.481641204166415,"entre2000y5000_inter1"
"11 años",30215,15399,14816,1.00829965938393,0.5138774269354,0.494422232448528,"entre2000y5000_inter1"
"12 años",32150,16642,15508,1.07287221741497,0.555357369897975,0.517514847516993,"entre2000y5000_inter1"
"13 años",30924,15974,14950,1.0319595785798,0.533065654774081,0.498893923805716,"entre2000y5000_inter1"
"14 años",30422,15722,14700,1.01520742140585,0.524656205356085,0.490551216049768,"entre2000y5000_inter1"
"15 años",29846,15240,14606,0.995985822736148,0.508571464802617,0.487414357933531,"entre2000y5000_inter1"
"16 años",29724,15425,14299,0.991914581351245,0.514745068542018,0.477169512809227,"entre2000y5000_inter1"
"17 años",29265,15210,14055,0.976597369911324,0.507570339871903,0.469027030039421,"entre2000y5000_inter1"
"18 años",28682,14879,13803,0.957142175424452,0.496524594803027,0.460617580621425,"entre2000y5000_inter1"
"19 años",29247,15228,14019,0.975996694952895,0.508171014830331,0.467825680122564,"entre2000y5000_inter1"
"20 años",29334,15133,14201,0.978899957251965,0.505000785883071,0.473899171368895,"entre2000y5000_inter1"
"21 años",29051,15067,13984,0.969456012072232,0.5027983110355,0.466657701036732,"entre2000y5000_inter1"
"22 años",28333,14773,13560,0.945495755397148,0.492987286714505,0.452508468682643,"entre2000y5000_inter1"
"23 años",28499,14729,13770,0.951035313347098,0.491518970149458,0.45951634319764,"entre2000y5000_inter1"
"24 años",28555,14733,13822,0.95290407988443,0.491652453473553,0.461251626410877,"entre2000y5000_inter1"
"25 años",28716,14712,14004,0.958276783679261,0.490951666022053,0.467325117657207,"entre2000y5000_inter1"
"26 años",29102,15087,14015,0.971157924454445,0.503465727655976,0.467692196798469,"entre2000y5000_inter1"
"27 años",30018,15622,14396,1.00172560567224,0.521319122253706,0.480406483418535,"entre2000y5000_inter1"
"28 años",31125,16182,14943,1.03866711561558,0.54000678762703,0.49866032798855,"entre2000y5000_inter1"
"29 años",31351,16286,15065,1.04620892342696,0.543477354053505,0.502731569373453,"entre2000y5000_inter1"
"30 años",31962,16398,15564,1.0665985011825,0.54721488712817,0.519383614054326,"entre2000y5000_inter1"
"31 años",32539,16834,15705,1.08585347068322,0.561764569454544,0.524088901228681,"entre2000y5000_inter1"
"32 años",33195,17030,16165,1.10774473583483,0.568305252335207,0.539439483499626,"entre2000y5000_inter1"
"33 años",33663,17287,16376,1.12336228475397,0.576881555908322,0.546480728845646,"entre2000y5000_inter1"
"34 años",34996,18010,16986,1.16784560250869,0.601008666738525,0.56683693577016,"entre2000y5000_inter1"
"35 años",35893,18506,17387,1.19777923793703,0.617560598926327,0.580218639010702,"entre2000y5000_inter1"
"36 años",37211,19271,17940,1.24176199322639,0.643089284659529,0.59867270856686,"entre2000y5000_inter1"
"37 años",38786,20178,18608,1.29432105208886,0.67335662839811,0.620964423690754,"entre2000y5000_inter1"
"38 años",40692,21027,19665,1.35792585602021,0.701688463937311,0.656237392082904,"entre2000y5000_inter1"
"39 años",42785,22103,20682,1.42777100535302,0.737595478118913,0.690175527234102,"entre2000y5000_inter1"
"40 años",45033,23419,21614,1.5027886334945,0.781511491746225,0.721277141748278,"entre2000y5000_inter1"
"41 años",46358,23951,22407,1.54700498460103,0.799264773850884,0.747740210750146,"entre2000y5000_inter1"
"42 años",47980,25129,22851,1.60113247252162,0.838575612796913,0.762556859724711,"entre2000y5000_inter1"
"43 años",48582,25572,23010,1.62122171279795,0.853358890940453,0.767862821857494,"entre2000y5000_inter1"
"44 años",49685,26071,23614,1.65802973941719,0.870010935621326,0.788018803795865,"entre2000y5000_inter1"
"45 años",48804,25290,23514,1.62863003728523,0.843948316591744,0.784681720693486,"entre2000y5000_inter1"
"46 años",48539,25524,23015,1.61978676706392,0.851757091051311,0.768029676012613,"entre2000y5000_inter1"
"47 años",47813,25141,22672,1.59555954374065,0.838976062769198,0.756583480971452,"entre2000y5000_inter1"
"48 años",47584,24848,22736,1.5879176234362,0.829198409279227,0.758719214156974,"entre2000y5000_inter1"
"49 años",47602,24991,22611,1.58851829839463,0.833970438115629,0.754547860279,"entre2000y5000_inter1"
"50 años",47322,24858,22464,1.57917446570797,0.829532117589465,0.749642348118502,"entre2000y5000_inter1"
"51 años",47495,24543,22952,1.58494761947508,0.81902030581697,0.765927313658114,"entre2000y5000_inter1"
"52 años",47382,24697,22685,1.58117671556939,0.824159413794634,0.757017301774761,"entre2000y5000_inter1"
"53 años",48161,25117,23044,1.60717259293693,0.838175162824627,0.768997430112303,"entre2000y5000_inter1"
"54 años",46657,24189,22468,1.55698286307714,0.807207031634547,0.749775831442598,"entre2000y5000_inter1"
"55 años",46543,24234,22309,1.55317858834043,0.808708719030617,0.744469869309814,"entre2000y5000_inter1"
"56 años",47589,24645,22944,1.58808447759132,0.822424130581397,0.765660347009923,"entre2000y5000_inter1"
"57 años",45354,23650,21704,1.51350067025314,0.789220153712722,0.724280516540419,"entre2000y5000_inter1"
"58 años",44130,22650,21480,1.47265477308002,0.755849322688928,0.716805450391089,"entre2000y5000_inter1"
"59 años",43311,22418,20893,1.44532406247153,0.748107289891408,0.697216772580122,"entre2000y5000_inter1"
"60 años",43414,22432,20982,1.44876125806698,0.748574481525741,0.70018677654124,"entre2000y5000_inter1"
"61 años",41880,21889,19991,1.39757040327648,0.730454120279821,0.667116282996661,"entre2000y5000_inter1"
"62 años",40511,20966,19545,1.35188573560491,0.699652843244859,0.652232892360049,"entre2000y5000_inter1"
"63 años",38750,20165,18585,1.29311970217201,0.672922807594801,0.620196894577207,"entre2000y5000_inter1"
"64 años",36208,18722,17486,1.20829104970952,0.624768698427466,0.583522351282057,"entre2000y5000_inter1"
"65 años",34369,17735,16634,1.14692209145677,0.591831688206982,0.555090403249785,"entre2000y5000_inter1"
"66 años",33129,17162,15967,1.10554226098726,0.572710202030348,0.532832058956915,"entre2000y5000_inter1"
"67 años",33225,17031,16194,1.10874586076555,0.568338623166231,0.540407237599316,"entre2000y5000_inter1"
"68 años",32453,16380,16073,1.08298357921518,0.546614212169741,0.536369367045437,"entre2000y5000_inter1"
"69 años",29905,15203,14702,0.997954701766552,0.507336744054736,0.490617957711816,"entre2000y5000_inter1"
"70 años",28869,14509,14360,0.963382520825901,0.484177387324223,0.479205133501678,"entre2000y5000_inter1"
"71 años",29756,14823,14933,0.992982447944006,0.494655828265695,0.498326619678312,"entre2000y5000_inter1"
"72 años",31212,15327,15885,1.04157037791465,0.511474727101687,0.530095650812964,"entre2000y5000_inter1"
"73 años",28254,13697,14557,0.942859459746268,0.457080272532903,0.485779187213365,"entre2000y5000_inter1"
"74 años",26569,12761,13808,0.886629609471176,0.425845174694632,0.460784434776544,"entre2000y5000_inter1"
"75 años",27375,12879,14496,0.913526499276354,0.42978293275544,0.483743566520914,"entre2000y5000_inter1"
"76 años",25820,12010,13810,0.861634857034354,0.400783680595763,0.460851176438591,"entre2000y5000_inter1"
"77 años",25693,11925,13768,0.857396761494333,0.39794715995874,0.459449601535592,"entre2000y5000_inter1"
"78 años",22077,9993,12084,0.736727836512294,0.333474714420771,0.403253122091523,"entre2000y5000_inter1"
"79 años",19814,8754,11060,0.661209645905449,0.29212825478229,0.369081391123159,"entre2000y5000_inter1"
"80 años",24093,10447,13646,0.804003431856263,0.348625071705573,0.455378360150689,"entre2000y5000_inter1"
"81 años",14747,6252,8495,0.492119645107886,0.208634435560758,0.283485209547128,"entre2000y5000_inter1"
"82 años",16813,7072,9741,0.561063782003044,0.235998517000269,0.325065265002775,"entre2000y5000_inter1"
"83 años",18732,7821,10911,0.625102406737704,0.260993269437091,0.364109137300613,"entre2000y5000_inter1"
"84 años",20073,8052,12021,0.669852691140612,0.268701931403587,0.401150759737025,"entre2000y5000_inter1"
"85 años",18521,7374,11147,0.618061161391684,0.246076507969455,0.371984653422229,"entre2000y5000_inter1"
"86 años",16859,6531,10328,0.562598840230139,0.217944897416397,0.344653942813742,"entre2000y5000_inter1"
"87 años",16003,6068,9935,0.534033408873771,0.20249420265238,0.331539206221391,"entre2000y5000_inter1"
"88 años",14256,5301,8955,0.475734567075204,0.176898775257131,0.298835791818073,"entre2000y5000_inter1"
"89 años",12140,4415,7725,0.405121888628856,0.147332218970049,0.257789669658807,"entre2000y5000_inter1"
"90 años",10447,3616,6831,0.348625071705573,0.120668924982038,0.227956146723535,"entre2000y5000_inter1"
"91 años",8471,2897,5574,0.282684309602557,0.0966752974759305,0.186009012126626,"entre2000y5000_inter1"
"92 años",6857,2233,4624,0.228823788330154,0.0745170656761314,0.154306722654022,"entre2000y5000_inter1"
"93 años",5277,1656,3621,0.17609787531256,0.0552620961754024,0.120835779137157,"entre2000y5000_inter1"
"94 años",4044,1168,2876,0.134951640660222,0.0389771306357911,0.0959745100244308,"entre2000y5000_inter1"
"95 años",2961,867,2094,0.0988110306614532,0.0289325104976292,0.0698785201638241,"entre2000y5000_inter1"
"96 años",2300,602,1698,0.0767529113547256,0.0200892402763238,0.0566636710784018,"entre2000y5000_inter1"
"97 años",1557,401,1156,0.0519583839040468,0.0133817032405413,0.0385766806635056,"entre2000y5000_inter1"
"98 años",1116,241,875,0.0372418474225538,0.00804237027673429,0.0291994771458195,"entre2000y5000_inter1"
"99 años",681,153,528,0.0227255359272035,0.00510573714664044,0.0176197987805631,"entre2000y5000_inter1"
"100 y más años",1363,322,1041,0.0454844426854309,0.0107454075896616,0.0347390350957693,"entre2000y5000_inter1"
"0 años",43942,22388,21554,0.711186466902607,0.362342237973136,0.34884422892947,"entre50000y100000_urbano3"
"1 año",49720,25678,24042,0.804701450420955,0.415589779644193,0.389111670776762,"entre50000y100000_urbano3"
"2 años",52547,27016,25531,0.850455493066571,0.437244858901298,0.413210634165274,"entre50000y100000_urbano3"
"3 años",57144,29463,27681,0.924856389437954,0.476848729560591,0.448007659877362,"entre50000y100000_urbano3"
"4 años",60329,31097,29232,0.976404541481211,0.503294469101779,0.473110072379432,"entre50000y100000_urbano3"
"5 años",61424,31506,29918,0.994126747599693,0.509913996318637,0.484212751281057,"entre50000y100000_urbano3"
"6 años",63649,32561,31088,1.03013762304592,0.526988815912243,0.503148807133682,"entre50000y100000_urbano3"
"7 años",62689,32065,30624,1.0146003464489,0.51896122300378,0.495639123445119,"entre50000y100000_urbano3"
"8 años",66764,34224,32540,1.08055284867065,0.553903910683965,0.526648937986683,"entre50000y100000_urbano3"
"9 años",68394,35277,33117,1.10693384955935,0.570946360951328,0.53598748860802,"entre50000y100000_urbano3"
"10 años",70009,36119,33890,1.13307208050122,0.584573847299969,0.54849823320125,"entre50000y100000_urbano3"
"11 años",71438,36846,34592,1.15619996410242,0.596340097389592,0.559859866712825,"entre50000y100000_urbano3"
"12 años",74354,38395,35959,1.20339444176588,0.621410140565418,0.581984301200465,"entre50000y100000_urbano3"
"13 años",72049,36828,35221,1.1660887932699,0.596048773453398,0.570040019816502,"entre50000y100000_urbano3"
"14 años",71626,36802,34824,1.15924268076933,0.595627972212228,0.563614708557106,"entre50000y100000_urbano3"
"15 años",69549,35870,33679,1.12562713546514,0.580543866182616,0.545083269282529,"entre50000y100000_urbano3"
"16 años",69216,35721,33495,1.12023764264555,0.578132351377452,0.542105291268099,"entre50000y100000_urbano3"
"17 años",68333,35119,33214,1.10594658510891,0.568389184178067,0.537557400930845,"entre50000y100000_urbano3"
"18 años",65890,33966,31924,1.06640745310211,0.549728267598515,0.516679185503591,"entre50000y100000_urbano3"
"19 años",65619,33764,31855,1.06202140939607,0.546458965647891,0.51556244374818,"entre50000y100000_urbano3"
"20 años",66185,34214,31971,1.07118192872307,0.553742064052747,0.517439864670321,"entre50000y100000_urbano3"
"21 años",64696,33109,31587,1.04708296533456,0.535858011303045,0.511224954031511,"entre50000y100000_urbano3"
"22 años",62801,32281,30520,1.01641302871855,0.52245711023811,0.493955918480441,"entre50000y100000_urbano3"
"23 años",64571,32985,31586,1.04505988244432,0.533851113075929,0.511208769368389,"entre50000y100000_urbano3"
"24 años",63424,32177,31247,1.0264960738435,0.520773905273433,0.505722168570064,"entre50000y100000_urbano3"
"25 años",63161,32023,31138,1.02223950744244,0.51828146715266,0.503958040289777,"entre50000y100000_urbano3"
"26 años",63951,32643,31308,1.03502539130874,0.528315958288239,0.5067094330205,"entre50000y100000_urbano3"
"27 años",66491,33812,32679,1.07613443563837,0.547235829477742,0.528898606160627,"entre50000y100000_urbano3"
"28 años",67999,34163,33836,1.1005409076262,0.552916646233529,0.547624261392668,"entre50000y100000_urbano3"
"29 años",67983,34426,33557,1.10028195301625,0.55717321263459,0.543108740381657,"entre50000y100000_urbano3"
"30 años",69320,34736,34584,1.12192084761023,0.562190458202379,0.55973038940785,"entre50000y100000_urbano3"
"31 años",70639,35251,35388,1.14326841826802,0.570525559710159,0.572742858557859,"entre50000y100000_urbano3"
"32 años",72018,35800,36218,1.16558706871312,0.579410939764083,0.586176128949037,"entre50000y100000_urbano3"
"33 años",73321,36199,37122,1.18667568476096,0.585868620349721,0.600807064411237,"entre50000y100000_urbano3"
"34 años",75980,37334,38646,1.22971070400209,0.60423821299308,0.625472491009015,"entre50000y100000_urbano3"
"35 años",79199,38896,40303,1.2818091345915,0.62951865678949,0.652290477802006,"entre50000y100000_urbano3"
"36 años",82753,40660,42093,1.33932942732674,0.658068402536525,0.68126102479021,"entre50000y100000_urbano3"
