"Periodo","edades","Total","Hombres","Mujeres","porc_total","porc_hombres","porc_mujeres"
1908,"0",597043.63,303915.69,293127.94,3.03767372819096,1.54628013885355,1.49139358933741
1908,"1",533372.22,268001.04,265371.18,2.71372258010841,1.36355146831707,1.35017111179133
1908,"2",502486.1,254761.14,247724.96,2.55657836053143,1.29618872567484,1.2603896348566
1908,"3",497541.52,249420.63,248120.89,2.531421035324,1.26901696450532,1.26240407081867
1908,"4",489263.59,245973.37,243290.22,2.48930409575493,1.2514777921399,1.23782630361503
1908,"5",488777.69,246377.85,242399.84,2.48683190513039,1.25353572929532,1.23329617583508
1908,"6",437553.82,220680.87,216872.95,2.22621208383648,1.12279312169083,1.10341896214565
1908,"7",473386.45,236969.63,236416.82,2.40852344818851,1.20566803372499,1.20285541446351
1908,"8",392514.62,197558.69,194955.93,1.9970589906551,1.00515073310274,0.991908257552359
1908,"9",444045.61,221148.67,222896.94,2.25924139516492,1.12517322206984,1.13406817309508
1908,"10",397068.97,198535.36,198533.61,2.02023088069601,1.01011989222452,1.0101109884715
1908,"11",406879.9,203900.88,202979.02,2.07014750791155,1.03741890074435,1.0327286071672
1908,"12",369562.86,181938.28,187624.58,1.8802836749755,0.925676291543803,0.954607383431698
1908,"13",363338.75,175181.72,188157.03,1.84861628170917,0.891299867822565,0.9573164138866
1908,"14",354313.56,174841.35,179472.21,1.80269738872151,0.889568113299258,0.913129275422251
1908,"15",392050.67,185408.24,206642.43,1.99469847853274,0.94333095830555,1.05136752022719
1908,"16",316395.62,150094.6,166301.02,1.60977626139096,0.763660141828045,0.846116119562919
1908,"17",364096.43,159047.5,205048.93,1.85247125061718,0.809211233498047,1.04326001711913
1908,"18",290077.84,142043.68,148034.16,1.47587511100048,0.722698197100878,0.753176913899604
1908,"19",354942.54,172388.84,182553.7,1.80589755019305,0.877090088543972,0.928807461649082
1908,"20",327459.74,165302.06,162157.68,1.66606894246278,0.84103355206695,0.825035390395835
1908,"21",331649.3,154683.97,176965.33,1.6873848324668,0.787010208686555,0.900374623780247
1908,"22",326023.84,152667.9,173355.94,1.65876328591251,0.77675272905614,0.882010556856369
1908,"23",315332.9,149750.44,165582.46,1.60436929201349,0.761909104319623,0.842460187693871
1908,"24",279050.25,136899.14,142151.11,1.41976828941315,0.696523503633957,0.723244785779195
1908,"25",323874.9,151952.03,171922.87,1.64782978247414,0.773110483527451,0.874719298946694
1908,"26",244560.4,119062.57,125497.83,1.2442888001935,0.605773552763467,0.638515247430033
1908,"27",411619.72,186448.59,225171.13,2.09426304313693,0.948624112280115,1.14563893085681
1908,"28",200024.68,99016.75,101007.93,1.01769734219558,0.503783249686211,0.513914092509372
1908,"29",280893.16,134714.23,146178.93,1.42914475540178,0.685406989912068,0.74373776548971
1908,"30",248371.94,122566.8,125805.14,1.26368137778779,0.623602580448661,0.640078797339125
1908,"31",263284.99,124604.7,138680.29,1.33955687149701,0.63397112803819,0.705585743458821
1908,"32",266687.62,127383.97,139303.65,1.3568689727211,0.648111661557574,0.708757311163521
1908,"33",273456.65,127382.98,146073.67,1.39130884204243,0.648106624577293,0.743202217465139
1908,"34",217794.14,105181.78,112612.36,1.10810584685736,0.535150052250555,0.572955794606807
1908,"35",268808.35,127742.74,141065.61,1.36765894766076,0.649937032684074,0.717721914976686
1908,"36",198076,97855.1,100220.9,1.00778273337436,0.497872938430813,0.509909794943551
1908,"37",413883.84,194087.75,219796.09,2.10578256615985,0.987491080239303,1.11829148592054
1908,"38",157929.18,78849.72,79079.46,0.80352137916745,0.401176247235421,0.402345131932029
1908,"39",232721.25,113585.43,119135.82,1.18405287586229,0.577906637436653,0.606146238425636
1908,"40",181283.04,89039.83,92243.21,0.922342522898353,0.453022088776978,0.469320434121375
1908,"41",223838.06,108023.43,115814.63,1.13885645883406,0.549607966406199,0.589248492427859
1908,"42",249474.2,124467.24,125006.96,1.26928952110494,0.633271750958031,0.636017770146912
1908,"43",218298.37,104329.23,113969.14,1.11067129793498,0.530812398171624,0.579858899763351
1908,"44",173426.26,85321.29,88104.97,0.882368335092051,0.434102682057527,0.448265653034524
1908,"45",232709.16,110996.64,121712.52,1.18399136364856,0.564735239274674,0.619256124373886
1908,"46",168448.86,84984.5,83464.36,0.857044026356527,0.432389142068972,0.424654884287556
1908,"47",378118.9,174834.74,203284.16,1.92381559897468,0.889534482552132,1.03428111642254
1908,"48",136311.27,69732.21,66579.06,0.693532504040524,0.354787643116961,0.338744860923563
1908,"49",187734.53,91718.15,96016.38,0.955166793514366,0.466649002943516,0.48851779057085
1908,"50",141978.4,70943.88,71034.52,0.722366061673897,0.360952449072997,0.3614136126009
1908,"51",177415.51,82473.88,94941.63,0.902665076085981,0.419615461834797,0.483049614251184
1908,"52",181881.46,89106.73,92774.73,0.925387199402855,0.453362466535327,0.472024732867529
1908,"53",182439.16,86192.71,96246.45,0.928224698294205,0.43853634403332,0.489688354260885
1908,"54",133767.32,64983.06,68784.26,0.68058924547024,0.330624638168331,0.349964607301909
1908,"55",175209.15,82041.84,93167.31,0.891439427791347,0.417417303288951,0.474022124502397
1908,"56",124074.29,62057.83,62016.46,0.631272476815381,0.3157414807684,0.315530996046981
1908,"57",325196.26,142061.81,183134.45,1.65455267566954,0.722790439982176,0.931762235687366
1908,"58",110682.84,56014.26,54668.58,0.563138669161521,0.284992649542308,0.278146019619212
1908,"59",145830.92,71236.9,74594.02,0.741967139724642,0.362443293478848,0.379523846245794
1908,"60",116621.57,57943.8,58677.77,0.593354089263766,0.294809876744772,0.298544212518994
1908,"61",137115.21,65616.65,71498.56,0.697622837299824,0.333848254669263,0.363774582630561
1908,"62",141047.3,67360.02,73687.28,0.717628756280791,0.342718275186049,0.374910481094742
1908,"63",126561.69,62110.68,64451.01,0.643928016966613,0.316010374109637,0.327917642856976
1908,"64",99497.79,49683.55,49814.24,0.506230713316648,0.252782890520517,0.253447822796132
1908,"65",114322.45,53749.2,60573.25,0.581656491180426,0.273468343932053,0.308188147248373
1908,"66",75410.08,37187.08,38223,0.383675844354588,0.189202614797407,0.194473229557182
1908,"67",173851.38,77579.73,96271.65,0.884531285654522,0.394714717350134,0.489816568304388
1908,"68",60349.8,30236.76,30113.04,0.307051265184051,0.153840367541674,0.153210897642377
1908,"69",73358,35329.09,38028.91,0.373235150926294,0.179749423897034,0.19348572702926
1908,"70",55835.43,27724.93,28110.5,0.284082787740731,0.141060530998268,0.143022256742463
1908,"71",59633.34,29347.61,30285.73,0.303406017818629,0.149316497828131,0.154089519990498
1908,"72",62287.29,29975.33,32311.96,0.316908940864525,0.152510248597501,0.164398692267024
1908,"73",54167.11,25770.09,28397.02,0.275594611032078,0.131114580966414,0.144480030065664
1908,"74",42968.46,21192.96,21775.5,0.218617460306584,0.107826789500462,0.110790670806122
1908,"75",45474.7,21700.53,23774.17,0.231368855718912,0.110409234026699,0.120959621692213
1908,"76",30004.08,14476.3,15527.78,0.15265652453999,0.0736533713481053,0.0790031531918848
1908,"77",63641.67,26273.81,37367.86,0.323799835159783,0.133677437236004,0.19012239792378
1908,"78",26607.98,12273.98,14334,0.135377647034322,0.0624482780033031,0.0729293690310191
1908,"79",27366.09,12271.75,15094.34,0.139234803721646,0.0624369320780248,0.0767978716436216
1908,"80",31076.57,13080.83,17995.74,0.158113202298611,0.0665534169319119,0.0915597853666995
1908,"81",25597.45,10697.84,14899.61,0.130236213011236,0.0544291001252126,0.0758071128860236
1908,"82",22839.81,9375.35,13464.46,0.116205729879193,0.0477004576492929,0.0685052722299006
1908,"83",19793.61,8019.61,11774,0.100707094191856,0.0408026438659726,0.0599044503258838
1908,"84",16350.82,6485.47,9865.35,0.0831906645555858,0.0329971560603881,0.0501935084951977
1908,"85",12869.28,4976.04,7893.24,0.065477080388134,0.0253173892474614,0.0401596911406726
1908,"86",10428.88,3963.94,6464.94,0.0530606696037543,0.0201679672859507,0.0328927023178036
1908,"87",8615.17,3239.6,5375.57,0.0438327690941094,0.0164826275926391,0.0273501415014703
1908,"88",6868.74,2535.98,4332.76,0.0349471797291839,0.0129027083350972,0.0220444713940867
1908,"89",5188,1798.35,3389.65,0.0263958118133757,0.00914975099741406,0.0172460608159616
1908,"90",3676.33,1203.9,2472.43,0.018704648196582,0.00612527329262201,0.01257937490396
1908,"91",2626.38,833.5,1792.88,0.0133626507768723,0.00424073036747275,0.00912192040939957
1908,"92",2207.05,678.01,1529.04,0.0112291589172534,0.00344961919190186,0.00777953972535157
1908,"93",1748.71,531.67,1217.04,0.0088971896831473,0.00270506192498409,0.00619212775816321
1908,"94",1296.97,385.72,911.25,0.00659880031757784,0.0019624889230253,0.00463631139455254
1908,"95",961.25,278.06,683.19,0.00489070433801221,0.00141473003716793,0.00347597430084428
1908,"96",689.64,186.15,503.49,0.00350879099055058,0.000947104928500363,0.00256168606205021
1908,"97",447.87,114.01,333.86,0.00227869935174568,0.000580066789676746,0.00169863256206893
1908,"98",373.74,94.1,279.64,0.00190153637377236,0.000478767519591105,0.00142276885418126
1908,"99",198.27,38.55,159.72,0.00100876977799499,0.000196136959407408,0.000812632818587579
1908,"100ymas",324.07,64.6,259.47,0.00164882242373952,0.000328675682949897,0.00132014674078963
1909,"0",588736.83,300684.53,288052.3,2.9641715015286,1.51388611916214,1.45028538236646
1909,"1",534949.06,270419.89,264529.17,2.6933609001861,1.36150974516831,1.33185115501779
1909,"2",502786.94,252347.45,250439.49,2.53143109611262,1.27051864544199,1.26091245067063
1909,"3",484938.6,245836.08,239102.52,2.4415682948036,1.23773520739904,1.20383308740456
1909,"4",487360.89,244216.27,243144.62,2.45376403765603,1.22957978990989,1.22418424774615
1909,"5",482621.44,242628.57,239992.87,2.42990186035192,1.22158603981109,1.20831582054083
1909,"6",484039.15,244042.92,239996.23,2.43703974499799,1.2287070075331,1.20833273746489
1909,"7",434144.85,219023.56,215121.29,2.18583198184732,1.10273956313441,1.08309241871291
1909,"8",470977.42,235798.99,235178.43,2.3712765621058,1.18720047843317,1.18407608367263
1909,"9",390610.14,196633.69,193976.45,1.96664347497352,0.990011071905267,0.976632403068255
1909,"10",442485.84,220408.44,222077.4,2.22782718852147,1.10971215533497,1.1181150331865
1909,"11",395657.33,197877.91,197779.42,1.99205506126888,0.996275469302712,0.995779591966168
1909,"12",405515.38,203265.32,202250.06,2.04168835985264,1.02339999485524,1.01828836499739
1909,"13",368193.67,181299.32,186894.35,1.85378105809556,0.912805603805207,0.940975454290351
1909,"14",361897.01,174526.84,187370.17,1.82207864170891,0.878707529440347,0.943371112268564
1909,"15",352755.15,174177.62,178577.53,1.77605121569759,0.876949276993725,0.899101938703866
1909,"16",390407.74,184718.49,205689.25,1.96562443169079,0.930020436913035,1.03560399477775
1909,"17",314523.29,149248.77,165274.52,1.58356149178745,0.751437532236936,0.832123959550515
1909,"18",361896.28,157982.31,203913.97,1.82207496630577,0.795409149190915,1.02666581711485
1909,"19",287795.07,140917.74,146877.33,1.448990281064,0.709492472159108,0.739497808904891
1909,"20",352628.5,171261.78,181366.72,1.77541355842606,0.862268609179861,0.913144949246197
1909,"21",325205,164207.13,160997.87,1.63734175277366,0.826749865629778,0.810591887143881
1909,"22",329300.28,153538.31,175761.97,1.65796066371691,0.773034503200459,0.884926160516447
1909,"23",323469.17,151459.07,172010.1,1.62860219792451,0.762565948085879,0.866036249838632
